run_num,leg_damage_scenario_index,num_iterations,best_index,best_performance
8,1,3,1083,3.785051245337831
9,1,3,1083,3.785051245337831
10,1,3,1083,3.785051245337831
11,1,3,1083,3.785051245337831
12,1,3,1083,3.785051245337831
13,1,3,1083,3.785051245337831
14,1,3,1083,3.785051245337831
15,1,3,1083,3.785051245337831
16,1,3,1083,3.785051245337831
17,1,3,1083,3.785051245337831
18,1,3,1083,3.785051245337831
19,1,3,1083,3.785051245337831
0,1,10,584,3.1573869496833447
1,1,10,584,3.1573869496833447
2,1,10,584,3.1573869496833447
3,1,10,584,3.1573869496833447
4,1,10,584,3.1573869496833447
5,1,10,584,3.1573869496833447
6,1,10,584,3.1573869496833447
7,1,10,584,3.1573869496833447
8,1,10,584,3.1573869496833447
9,1,10,584,3.1573869496833447
10,1,10,584,3.1573869496833447
11,1,10,584,3.1573869496833447
12,1,10,584,3.1573869496833447
13,1,10,584,3.1573869496833447
14,1,10,584,3.1573869496833447
15,1,10,584,3.1573869496833447
16,1,10,584,3.1573869496833447
17,1,10,584,3.1573869496833447
18,1,10,584,3.1573869496833447
19,1,10,584,3.1573869496833447
0,1,1,515,4.140183200524349
1,1,1,515,4.140183200524349
2,1,1,515,4.140183200524349
3,1,1,515,4.140183200524349
4,1,1,515,4.140183200524349
5,1,1,515,4.140183200524349
6,1,1,515,4.140183200524349
7,1,1,515,4.140183200524349
8,1,1,515,4.140183200524349
9,1,1,515,4.140183200524349
10,1,1,515,4.140183200524349
11,1,1,515,4.140183200524349
12,1,1,515,4.140183200524349
13,1,1,515,4.140183200524349
14,1,1,515,4.140183200524349
15,1,1,515,4.140183200524349
16,1,1,515,4.140183200524349
17,1,1,515,4.140183200524349
18,1,1,515,4.140183200524349
19,1,1,515,4.140183200524349
0,1,2,1083,4.421138516587223
1,1,2,1083,4.421138516587223
2,1,2,1083,4.421138516587223
3,1,2,1083,4.421138516587223
4,1,2,1083,4.421138516587223
5,1,2,1083,4.421138516587223
6,1,2,1083,4.421138516587223
7,1,2,1083,4.421138516587223
8,1,2,1083,4.421138516587223
9,1,2,1083,4.421138516587223
10,1,2,1083,4.421138516587223
11,1,2,1083,4.421138516587223
12,1,2,1083,4.421138516587223
13,1,2,1083,4.421138516587223
14,1,2,1083,4.421138516587223
15,1,2,1083,4.421138516587223
16,1,2,1083,4.421138516587223
17,1,2,1083,4.421138516587223
18,1,2,1083,4.421138516587223
19,1,2,1083,4.421138516587223
0,2,18,4419,2.9283158802577343
1,2,18,4419,2.9283158802577343
2,2,18,4419,2.9283158802577343
3,2,18,4419,2.9283158802577343
4,2,18,4419,2.9283158802577343
5,2,18,4419,2.9283158802577343
6,2,18,4419,2.9283158802577343
7,2,18,4419,2.9283158802577343
8,2,18,4419,2.9283158802577343
9,2,18,4419,2.9283158802577343
10,2,18,4419,2.9283158802577343
11,2,18,4419,2.9283158802577343
12,2,18,4419,2.9283158802577343
13,2,18,4419,2.9283158802577343
14,2,18,4419,2.9283158802577343
15,2,18,4419,2.9283158802577343
16,2,18,4419,2.9283158802577343
17,2,18,4419,2.9283158802577343
18,2,18,4419,2.9283158802577343
19,2,18,4419,2.9283158802577343
0,2,3,1083,3.80483138697201
1,2,3,1083,3.80483138697201
2,2,3,1083,3.80483138697201
3,2,3,1083,3.80483138697201
4,2,3,1083,3.80483138697201
5,2,3,1083,3.80483138697201
6,2,3,1083,3.80483138697201
7,2,3,1083,3.80483138697201
8,2,3,1083,3.80483138697201
9,2,3,1083,3.80483138697201
10,2,3,1083,3.80483138697201
11,2,3,1083,3.80483138697201
12,2,3,1083,3.80483138697201
13,2,3,1083,3.80483138697201
14,2,3,1083,3.80483138697201
15,2,3,1083,3.80483138697201
16,2,3,1083,3.80483138697201
17,2,3,1083,3.80483138697201
18,2,3,1083,3.80483138697201
19,2,3,1083,3.80483138697201
0,2,2,1083,4.000985451501478
1,2,2,1083,4.000985451501478
2,2,2,1083,4.000985451501478
3,2,2,1083,4.000985451501478
4,2,2,1083,4.000985451501478
5,2,2,1083,4.000985451501478
6,2,2,1083,4.000985451501478
7,2,2,1083,4.000985451501478
8,2,2,1083,4.000985451501478
9,2,2,1083,4.000985451501478
10,2,2,1083,4.000985451501478
11,2,2,1083,4.000985451501478
12,2,2,1083,4.000985451501478
13,2,2,1083,4.000985451501478
14,2,2,1083,4.000985451501478
15,2,2,1083,4.000985451501478
16,2,2,1083,4.000985451501478
17,2,2,1083,4.000985451501478
18,2,2,1083,4.000985451501478
19,2,2,1083,4.000985451501478
0,3,10,3800,3.1703978655109073
1,3,10,3800,3.1703978655109073
2,3,10,3800,3.1703978655109073
3,3,10,3800,3.1703978655109073
4,3,10,3800,3.1703978655109073
5,3,10,3800,3.1703978655109073
6,3,10,3800,3.1703978655109073
7,3,10,3800,3.1703978655109073
8,3,10,3800,3.1703978655109073
9,3,10,3800,3.1703978655109073
10,3,10,3800,3.1703978655109073
11,3,10,3800,3.1703978655109073
12,3,10,3800,3.1703978655109073
13,3,10,3800,3.1703978655109073
14,3,10,3800,3.1703978655109073
15,3,10,3800,3.1703978655109073
16,3,10,3800,3.1703978655109073
17,3,10,3800,3.1703978655109073
18,3,10,3800,3.1703978655109073
19,3,10,3800,3.1703978655109073
0,3,10,584,2.8822980426760605
1,3,10,584,2.8822980426760605
2,3,10,584,2.8822980426760605
3,3,10,584,2.8822980426760605
4,3,10,584,2.8822980426760605
5,3,10,584,2.8822980426760605
6,3,10,584,2.8822980426760605
7,3,10,584,2.8822980426760605
8,3,10,584,2.8822980426760605
9,3,10,584,2.8822980426760605
10,3,10,584,2.8822980426760605
11,3,10,584,2.8822980426760605
12,3,10,584,2.8822980426760605
13,3,10,584,2.8822980426760605
14,3,10,584,2.8822980426760605
15,3,10,584,2.8822980426760605
16,3,10,584,2.8822980426760605
17,3,10,584,2.8822980426760605
18,3,10,584,2.8822980426760605
19,3,10,584,2.8822980426760605
0,3,4,1083,3.6237369185019612
1,3,4,1083,3.6237369185019612
2,3,4,1083,3.6237369185019612
3,3,4,1083,3.6237369185019612
4,3,4,1083,3.6237369185019612
5,3,4,1083,3.6237369185019612
6,3,4,1083,3.6237369185019612
7,3,4,1083,3.6237369185019612
8,3,4,1083,3.6237369185019612
9,3,4,1083,3.6237369185019612
10,3,4,1083,3.6237369185019612
11,3,4,1083,3.6237369185019612
12,3,4,1083,3.6237369185019612
13,3,4,1083,3.6237369185019612
14,3,4,1083,3.6237369185019612
15,3,4,1083,3.6237369185019612
16,3,4,1083,3.6237369185019612
17,3,4,1083,3.6237369185019612
18,3,4,1083,3.6237369185019612
19,3,4,1083,3.6237369185019612
0,3,16,395,2.7973483446406107
1,3,16,395,2.7973483446406107
2,3,16,395,2.7973483446406107
3,3,16,395,2.7973483446406107
4,3,16,395,2.7973483446406107
5,3,16,395,2.7973483446406107
6,3,16,395,2.7973483446406107
7,3,16,395,2.7973483446406107
8,3,16,395,2.7973483446406107
9,3,16,395,2.7973483446406107
10,3,16,395,2.7973483446406107
11,3,16,395,2.7973483446406107
12,3,16,395,2.7973483446406107
13,3,16,395,2.7973483446406107
14,3,16,395,2.7973483446406107
15,3,16,395,2.7973483446406107
16,3,16,395,2.7973483446406107
17,3,16,395,2.7973483446406107
18,3,16,395,2.7973483446406107
19,3,16,395,2.7973483446406107
0,3,7,515,2.2814700711810363
1,3,7,515,2.2814700711810363
2,3,7,515,2.2814700711810363
3,3,7,515,2.2814700711810363
4,3,7,515,2.2814700711810363
5,3,7,515,2.2814700711810363
6,3,7,515,2.2814700711810363
7,3,7,515,2.2814700711810363
8,3,7,515,2.2814700711810363
9,3,7,515,2.2814700711810363
10,3,7,515,2.2814700711810363
11,3,7,515,2.2814700711810363
12,3,7,515,2.2814700711810363
13,3,7,515,2.2814700711810363
14,3,7,515,2.2814700711810363
15,3,7,515,2.2814700711810363
16,3,7,515,2.2814700711810363
17,3,7,515,2.2814700711810363
18,3,7,515,2.2814700711810363
19,3,7,515,2.2814700711810363
0,3,2,1083,3.946613654685431
1,3,2,1083,3.946613654685431
2,3,2,1083,3.946613654685431
3,3,2,1083,3.946613654685431
4,3,2,1083,3.946613654685431
5,3,2,1083,3.946613654685431
6,3,2,1083,3.946613654685431
7,3,2,1083,3.946613654685431
8,3,2,1083,3.946613654685431
9,3,2,1083,3.946613654685431
10,3,2,1083,3.946613654685431
11,3,2,1083,3.946613654685431
12,3,2,1083,3.946613654685431
13,3,2,1083,3.946613654685431
14,3,2,1083,3.946613654685431
15,3,2,1083,3.946613654685431
16,3,2,1083,3.946613654685431
17,3,2,1083,3.946613654685431
18,3,2,1083,3.946613654685431
19,3,2,1083,3.946613654685431
0,4,27,1035,1.7927813439725637
1,4,27,1035,1.7927813439725637
2,4,27,1035,1.7927813439725637
3,4,27,1035,1.7927813439725637
4,4,27,1035,1.7927813439725637
5,4,27,1035,1.7927813439725637
6,4,27,1035,1.7927813439725637
7,4,27,1035,1.7927813439725637
8,4,27,1035,1.7927813439725637
9,4,27,1035,1.7927813439725637
10,4,27,1035,1.7927813439725637
11,4,27,1035,1.7927813439725637
12,4,27,1035,1.7927813439725637
13,4,27,1035,1.7927813439725637
14,4,27,1035,1.7927813439725637
15,4,27,1035,1.7927813439725637
16,4,27,1035,1.7927813439725637
17,4,27,1035,1.7927813439725637
18,4,27,1035,1.7927813439725637
19,4,27,1035,1.7927813439725637
0,4,26,3800,1.640891481867835
1,4,26,3800,1.640891481867835
2,4,26,3800,1.640891481867835
3,4,26,3800,1.640891481867835
4,4,26,3800,1.640891481867835
5,4,26,3800,1.640891481867835
6,4,26,3800,1.640891481867835
7,4,26,3800,1.640891481867835
8,4,26,3800,1.640891481867835
9,4,26,3800,1.640891481867835
10,4,26,3800,1.640891481867835
11,4,26,3800,1.640891481867835
12,4,26,3800,1.640891481867835
13,4,26,3800,1.640891481867835
14,4,26,3800,1.640891481867835
15,4,26,3800,1.640891481867835
16,4,26,3800,1.640891481867835
17,4,26,3800,1.640891481867835
18,4,26,3800,1.640891481867835
19,4,26,3800,1.640891481867835
0,4,8,6554,3.05487985429795
1,4,8,6554,3.05487985429795
2,4,8,6554,3.05487985429795
3,4,8,6554,3.05487985429795
4,4,8,6554,3.05487985429795
5,4,8,6554,3.05487985429795
6,4,8,6554,3.05487985429795
7,4,8,6554,3.05487985429795
8,4,8,6554,3.05487985429795
9,4,8,6554,3.05487985429795
10,4,8,6554,3.05487985429795
11,4,8,6554,3.05487985429795
12,4,8,6554,3.05487985429795
13,4,8,6554,3.05487985429795
14,4,8,6554,3.05487985429795
15,4,8,6554,3.05487985429795
16,4,8,6554,3.05487985429795
17,4,8,6554,3.05487985429795
18,4,8,6554,3.05487985429795
19,4,8,6554,3.05487985429795
0,4,15,4419,2.697693006385983
1,4,15,4419,2.697693006385983
2,4,15,4419,2.697693006385983
3,4,15,4419,2.697693006385983
4,4,15,4419,2.697693006385983
5,4,15,4419,2.697693006385983
6,4,15,4419,2.697693006385983
7,4,15,4419,2.697693006385983
8,4,15,4419,2.697693006385983
9,4,15,4419,2.697693006385983
10,4,15,4419,2.697693006385983
11,4,15,4419,2.697693006385983
12,4,15,4419,2.697693006385983
13,4,15,4419,2.697693006385983
14,4,15,4419,2.697693006385983
15,4,15,4419,2.697693006385983
16,4,15,4419,2.697693006385983
17,4,15,4419,2.697693006385983
18,4,15,4419,2.697693006385983
19,4,15,4419,2.697693006385983
0,4,4,1083,3.612010247707225
1,4,4,1083,3.612010247707225
2,4,4,1083,3.612010247707225
3,4,4,1083,3.612010247707225
4,4,4,1083,3.612010247707225
5,4,4,1083,3.612010247707225
6,4,4,1083,3.612010247707225
7,4,4,1083,3.612010247707225
8,4,4,1083,3.612010247707225
9,4,4,1083,3.612010247707225
10,4,4,1083,3.612010247707225
11,4,4,1083,3.612010247707225
12,4,4,1083,3.612010247707225
13,4,4,1083,3.612010247707225
14,4,4,1083,3.612010247707225
15,4,4,1083,3.612010247707225
16,4,4,1083,3.612010247707225
17,4,4,1083,3.612010247707225
18,4,4,1083,3.612010247707225
19,4,4,1083,3.612010247707225
0,4,29,137,1.7538175737148853
1,4,29,137,1.7538175737148853
2,4,29,137,1.7538175737148853
3,4,29,137,1.7538175737148853
4,4,29,137,1.7538175737148853
5,4,29,137,1.7538175737148853
6,4,29,137,1.7538175737148853
7,4,29,137,1.7538175737148853
8,4,29,137,1.7538175737148853
9,4,29,137,1.7538175737148853
10,4,29,137,1.7538175737148853
11,4,29,137,1.7538175737148853
12,4,29,137,1.7538175737148853
13,4,29,137,1.7538175737148853
14,4,29,137,1.7538175737148853
15,4,29,137,1.7538175737148853
16,4,29,137,1.7538175737148853
17,4,29,137,1.7538175737148853
18,4,29,137,1.7538175737148853
19,4,29,137,1.7538175737148853
