run_num,leg_damage_scenario_index,num_iterations,best_index,best_performance
6,1,6,2770,3.2927475388170055
7,1,6,2770,3.2927475388170055
8,1,6,2770,3.2927475388170055
9,1,6,2770,3.2927475388170055
10,1,6,2770,3.2927475388170055
11,1,6,2770,3.2927475388170055
12,1,6,2770,3.2927475388170055
13,1,6,2770,3.2927475388170055
14,1,6,2770,3.2927475388170055
15,1,6,2770,3.2927475388170055
16,1,6,2770,3.2927475388170055
17,1,6,2770,3.2927475388170055
18,1,6,2770,3.2927475388170055
19,1,6,2770,3.2927475388170055
0,1,5,199,3.6652573252412504
1,1,5,199,3.6652573252412504
2,1,5,199,3.6652573252412504
3,1,5,199,3.6652573252412504
4,1,5,199,3.6652573252412504
5,1,5,199,3.6652573252412504
6,1,5,199,3.6652573252412504
7,1,5,199,3.6652573252412504
8,1,5,199,3.6652573252412504
9,1,5,199,3.6652573252412504
10,1,5,199,3.6652573252412504
11,1,5,199,3.6652573252412504
12,1,5,199,3.6652573252412504
13,1,5,199,3.6652573252412504
14,1,5,199,3.6652573252412504
15,1,5,199,3.6652573252412504
16,1,5,199,3.6652573252412504
17,1,5,199,3.6652573252412504
18,1,5,199,3.6652573252412504
19,1,5,199,3.6652573252412504
0,1,5,199,3.5901387017908446
1,1,5,199,3.5901387017908446
2,1,5,199,3.5901387017908446
3,1,5,199,3.5901387017908446
4,1,5,199,3.5901387017908446
5,1,5,199,3.5901387017908446
6,1,5,199,3.5901387017908446
7,1,5,199,3.5901387017908446
8,1,5,199,3.5901387017908446
9,1,5,199,3.5901387017908446
10,1,5,199,3.5901387017908446
11,1,5,199,3.5901387017908446
12,1,5,199,3.5901387017908446
13,1,5,199,3.5901387017908446
14,1,5,199,3.5901387017908446
15,1,5,199,3.5901387017908446
16,1,5,199,3.5901387017908446
17,1,5,199,3.5901387017908446
18,1,5,199,3.5901387017908446
19,1,5,199,3.5901387017908446
0,2,28,2711,2.3377412349523956
1,2,28,2711,2.3377412349523956
2,2,28,2711,2.3377412349523956
3,2,28,2711,2.3377412349523956
4,2,28,2711,2.3377412349523956
5,2,28,2711,2.3377412349523956
6,2,28,2711,2.3377412349523956
7,2,28,2711,2.3377412349523956
8,2,28,2711,2.3377412349523956
9,2,28,2711,2.3377412349523956
10,2,28,2711,2.3377412349523956
11,2,28,2711,2.3377412349523956
12,2,28,2711,2.3377412349523956
13,2,28,2711,2.3377412349523956
14,2,28,2711,2.3377412349523956
15,2,28,2711,2.3377412349523956
16,2,28,2711,2.3377412349523956
17,2,28,2711,2.3377412349523956
18,2,28,2711,2.3377412349523956
19,2,28,2711,2.3377412349523956
0,2,5,199,3.485338004737943
1,2,5,199,3.485338004737943
2,2,5,199,3.485338004737943
3,2,5,199,3.485338004737943
4,2,5,199,3.485338004737943
5,2,5,199,3.485338004737943
6,2,5,199,3.485338004737943
7,2,5,199,3.485338004737943
8,2,5,199,3.485338004737943
9,2,5,199,3.485338004737943
10,2,5,199,3.485338004737943
11,2,5,199,3.485338004737943
12,2,5,199,3.485338004737943
13,2,5,199,3.485338004737943
14,2,5,199,3.485338004737943
15,2,5,199,3.485338004737943
16,2,5,199,3.485338004737943
17,2,5,199,3.485338004737943
18,2,5,199,3.485338004737943
19,2,5,199,3.485338004737943
0,2,5,199,3.52534258027289
1,2,5,199,3.52534258027289
2,2,5,199,3.52534258027289
3,2,5,199,3.52534258027289
4,2,5,199,3.52534258027289
5,2,5,199,3.52534258027289
6,2,5,199,3.52534258027289
7,2,5,199,3.52534258027289
8,2,5,199,3.52534258027289
9,2,5,199,3.52534258027289
10,2,5,199,3.52534258027289
11,2,5,199,3.52534258027289
12,2,5,199,3.52534258027289
13,2,5,199,3.52534258027289
14,2,5,199,3.52534258027289
15,2,5,199,3.52534258027289
16,2,5,199,3.52534258027289
17,2,5,199,3.52534258027289
18,2,5,199,3.52534258027289
19,2,5,199,3.52534258027289
0,3,28,348,2.1356123187179925
1,3,28,348,2.1356123187179925
2,3,28,348,2.1356123187179925
3,3,28,348,2.1356123187179925
4,3,28,348,2.1356123187179925
5,3,28,348,2.1356123187179925
6,3,28,348,2.1356123187179925
7,3,28,348,2.1356123187179925
8,3,28,348,2.1356123187179925
9,3,28,348,2.1356123187179925
10,3,28,348,2.1356123187179925
11,3,28,348,2.1356123187179925
12,3,28,348,2.1356123187179925
13,3,28,348,2.1356123187179925
14,3,28,348,2.1356123187179925
15,3,28,348,2.1356123187179925
16,3,28,348,2.1356123187179925
17,3,28,348,2.1356123187179925
18,3,28,348,2.1356123187179925
19,3,28,348,2.1356123187179925
0,3,13,511,3.0965158605033
1,3,13,511,3.0965158605033
2,3,13,511,3.0965158605033
3,3,13,511,3.0965158605033
4,3,13,511,3.0965158605033
5,3,13,511,3.0965158605033
6,3,13,511,3.0965158605033
7,3,13,511,3.0965158605033
8,3,13,511,3.0965158605033
9,3,13,511,3.0965158605033
10,3,13,511,3.0965158605033
11,3,13,511,3.0965158605033
12,3,13,511,3.0965158605033
13,3,13,511,3.0965158605033
14,3,13,511,3.0965158605033
15,3,13,511,3.0965158605033
16,3,13,511,3.0965158605033
17,3,13,511,3.0965158605033
18,3,13,511,3.0965158605033
19,3,13,511,3.0965158605033
0,3,5,199,4.022546587186109
1,3,5,199,4.022546587186109
2,3,5,199,4.022546587186109
3,3,5,199,4.022546587186109
4,3,5,199,4.022546587186109
5,3,5,199,4.022546587186109
6,3,5,199,4.022546587186109
7,3,5,199,4.022546587186109
8,3,5,199,4.022546587186109
9,3,5,199,4.022546587186109
10,3,5,199,4.022546587186109
11,3,5,199,4.022546587186109
12,3,5,199,4.022546587186109
13,3,5,199,4.022546587186109
14,3,5,199,4.022546587186109
15,3,5,199,4.022546587186109
16,3,5,199,4.022546587186109
17,3,5,199,4.022546587186109
18,3,5,199,4.022546587186109
19,3,5,199,4.022546587186109
0,3,19,1195,2.5708864791634607
1,3,19,1195,2.5708864791634607
2,3,19,1195,2.5708864791634607
3,3,19,1195,2.5708864791634607
4,3,19,1195,2.5708864791634607
5,3,19,1195,2.5708864791634607
6,3,19,1195,2.5708864791634607
7,3,19,1195,2.5708864791634607
8,3,19,1195,2.5708864791634607
9,3,19,1195,2.5708864791634607
10,3,19,1195,2.5708864791634607
11,3,19,1195,2.5708864791634607
12,3,19,1195,2.5708864791634607
13,3,19,1195,2.5708864791634607
14,3,19,1195,2.5708864791634607
15,3,19,1195,2.5708864791634607
16,3,19,1195,2.5708864791634607
17,3,19,1195,2.5708864791634607
18,3,19,1195,2.5708864791634607
19,3,19,1195,2.5708864791634607
0,3,38,3848,1.714567372948939
1,3,38,3848,1.714567372948939
2,3,38,3848,1.714567372948939
3,3,38,3848,1.714567372948939
4,3,38,3848,1.714567372948939
5,3,38,3848,1.714567372948939
6,3,38,3848,1.714567372948939
7,3,38,3848,1.714567372948939
8,3,38,3848,1.714567372948939
9,3,38,3848,1.714567372948939
10,3,38,3848,1.714567372948939
11,3,38,3848,1.714567372948939
12,3,38,3848,1.714567372948939
13,3,38,3848,1.714567372948939
14,3,38,3848,1.714567372948939
15,3,38,3848,1.714567372948939
16,3,38,3848,1.714567372948939
17,3,38,3848,1.714567372948939
18,3,38,3848,1.714567372948939
19,3,38,3848,1.714567372948939
0,3,4,199,3.397073807620875
1,3,4,199,3.397073807620875
2,3,4,199,3.397073807620875
3,3,4,199,3.397073807620875
4,3,4,199,3.397073807620875
5,3,4,199,3.397073807620875
6,3,4,199,3.397073807620875
7,3,4,199,3.397073807620875
8,3,4,199,3.397073807620875
9,3,4,199,3.397073807620875
10,3,4,199,3.397073807620875
11,3,4,199,3.397073807620875
12,3,4,199,3.397073807620875
13,3,4,199,3.397073807620875
14,3,4,199,3.397073807620875
15,3,4,199,3.397073807620875
16,3,4,199,3.397073807620875
17,3,4,199,3.397073807620875
18,3,4,199,3.397073807620875
19,3,4,199,3.397073807620875
0,4,23,2122,2.3311430936937154
1,4,23,2122,2.3311430936937154
2,4,23,2122,2.3311430936937154
3,4,23,2122,2.3311430936937154
4,4,23,2122,2.3311430936937154
5,4,23,2122,2.3311430936937154
6,4,23,2122,2.3311430936937154
7,4,23,2122,2.3311430936937154
8,4,23,2122,2.3311430936937154
9,4,23,2122,2.3311430936937154
10,4,23,2122,2.3311430936937154
11,4,23,2122,2.3311430936937154
12,4,23,2122,2.3311430936937154
13,4,23,2122,2.3311430936937154
14,4,23,2122,2.3311430936937154
15,4,23,2122,2.3311430936937154
16,4,23,2122,2.3311430936937154
17,4,23,2122,2.3311430936937154
18,4,23,2122,2.3311430936937154
19,4,23,2122,2.3311430936937154
0,4,18,1113,2.579886851688227
1,4,18,1113,2.579886851688227
2,4,18,1113,2.579886851688227
3,4,18,1113,2.579886851688227
4,4,18,1113,2.579886851688227
5,4,18,1113,2.579886851688227
6,4,18,1113,2.579886851688227
7,4,18,1113,2.579886851688227
8,4,18,1113,2.579886851688227
9,4,18,1113,2.579886851688227
10,4,18,1113,2.579886851688227
11,4,18,1113,2.579886851688227
12,4,18,1113,2.579886851688227
13,4,18,1113,2.579886851688227
14,4,18,1113,2.579886851688227
15,4,18,1113,2.579886851688227
16,4,18,1113,2.579886851688227
17,4,18,1113,2.579886851688227
18,4,18,1113,2.579886851688227
19,4,18,1113,2.579886851688227
0,4,33,169,1.9155718769147214
1,4,33,169,1.9155718769147214
2,4,33,169,1.9155718769147214
3,4,33,169,1.9155718769147214
4,4,33,169,1.9155718769147214
5,4,33,169,1.9155718769147214
6,4,33,169,1.9155718769147214
7,4,33,169,1.9155718769147214
8,4,33,169,1.9155718769147214
9,4,33,169,1.9155718769147214
10,4,33,169,1.9155718769147214
11,4,33,169,1.9155718769147214
12,4,33,169,1.9155718769147214
13,4,33,169,1.9155718769147214
14,4,33,169,1.9155718769147214
15,4,33,169,1.9155718769147214
16,4,33,169,1.9155718769147214
17,4,33,169,1.9155718769147214
18,4,33,169,1.9155718769147214
19,4,33,169,1.9155718769147214
0,4,15,511,3.2398475356822014
1,4,15,511,3.2398475356822014
2,4,15,511,3.2398475356822014
3,4,15,511,3.2398475356822014
4,4,15,511,3.2398475356822014
5,4,15,511,3.2398475356822014
6,4,15,511,3.2398475356822014
7,4,15,511,3.2398475356822014
8,4,15,511,3.2398475356822014
9,4,15,511,3.2398475356822014
10,4,15,511,3.2398475356822014
11,4,15,511,3.2398475356822014
12,4,15,511,3.2398475356822014
13,4,15,511,3.2398475356822014
14,4,15,511,3.2398475356822014
15,4,15,511,3.2398475356822014
16,4,15,511,3.2398475356822014
17,4,15,511,3.2398475356822014
18,4,15,511,3.2398475356822014
19,4,15,511,3.2398475356822014
0,4,9,199,3.10208917352915
1,4,9,199,3.10208917352915
2,4,9,199,3.10208917352915
3,4,9,199,3.10208917352915
4,4,9,199,3.10208917352915
5,4,9,199,3.10208917352915
6,4,9,199,3.10208917352915
7,4,9,199,3.10208917352915
8,4,9,199,3.10208917352915
9,4,9,199,3.10208917352915
10,4,9,199,3.10208917352915
11,4,9,199,3.10208917352915
12,4,9,199,3.10208917352915
13,4,9,199,3.10208917352915
14,4,9,199,3.10208917352915
15,4,9,199,3.10208917352915
16,4,9,199,3.10208917352915
17,4,9,199,3.10208917352915
18,4,9,199,3.10208917352915
19,4,9,199,3.10208917352915
0,4,37,348,1.8097459897002572
1,4,37,348,1.8097459897002572
2,4,37,348,1.8097459897002572
3,4,37,348,1.8097459897002572
4,4,37,348,1.8097459897002572
5,4,37,348,1.8097459897002572
6,4,37,348,1.8097459897002572
7,4,37,348,1.8097459897002572
8,4,37,348,1.8097459897002572
9,4,37,348,1.8097459897002572
10,4,37,348,1.8097459897002572
11,4,37,348,1.8097459897002572
12,4,37,348,1.8097459897002572
13,4,37,348,1.8097459897002572
14,4,37,348,1.8097459897002572
15,4,37,348,1.8097459897002572
16,4,37,348,1.8097459897002572
17,4,37,348,1.8097459897002572
18,4,37,348,1.8097459897002572
19,4,37,348,1.8097459897002572
